num,title
4448, Red Fort将与三井住友银行共同竞购美林房地产基金－报导
4449, Redknee Solutions产品被远传电信股份有限公司选中
4450, Register.com：百度的指控毫无根据
4451, Relational Investors将获得惠普公司董事会席位
4452, Relay首席执行长畅谈在中国推广美国体育活动的种种体验
4453, Reliance Communications不对收购和记电讯国际业务一事置评
4454, Reliance Communications不对收购和记电讯国际业务一事置评
4455, Reliance Communications授予中国华为价值2亿美元的合同
4456, Reliance Commun和中国电信周三开通陆地光缆传输系统－知情人
4457, Reliance Comm将竞购Hutchison Essar－消息人士
4458, Reliance Entertaiment或将竞购米高梅公司－报导
4459, Reliance Industries以17亿美元入股Atlas Energy页岩气田
4460, Reliance Industries与美国运通商谈组建合资公司－报导
4461, Reliance Life正在商谈IPO前配股及配售15%股份事宜－报导
4462, Reliance Power计划与上海电力共同组建合资公司－报导
4463, Reliance Steel同意以7.72亿美元现金收购Metals USA
4464, Reliance对Lyondell发出收购提议
4465, Reliance或已提高对Lyondell的收购报价至145亿美元－彭博
4466, Reliance将支付57亿美元提高一家炼油厂的产能
4467, Reliant将上调休斯顿地区的电价
4468, Rentokil Initial将收购北京泰铭的虫害治理业务股权
4469, Rentokil Initial与香港政府签署两年期合约
4470, Repsol：中国海洋石油从未表示过收购YPF股权的兴趣
4471, Repsol：中国海洋石油从未表示过收购YPF股权的兴趣
4472, Repsol否认7月30日就YPF与中国石油集团及中国海洋石油会晤
4473, Repsol和CVC将联手竞购皇家壳牌的液化石油气业务>REP
4474, Repsol将开始在福克兰盆地进行石油钻探 >REP
4475, Repsol正就出售旗下YPF 20%或更多股份的交易进行谈判－报导
4476, Repsol正考虑出售在Gas Natural的部分持股
4477, Repsol证实其收到针对YPF的收购提议
4478, Research In Motion 4Q业绩令人失望，但仍较上年实现增长
4479, Research In Motion：黑莓服务改善，正努力使服务恢复正常
4480, Research In Motion：与印度政府就解码问题的谈判进展顺利
4481, Research In Motion:正按部就班地与印度讨论电子邮件监控
4482, Research In Motion称黑莓服务已经恢复
4483, Research In Motion第四财季利润超预期，但当季预期逊于市场
4484, Research In Motion对Visto的侵权指控作出回应>RIMM
4485, Research In Motion发布新款手机以抑制销售下滑 >RIMM
4486, Research In Motion给予印度安全部门了解其数据的途径－报导
4487, Research In Motion或聘请加拿大银行和跨国银行任顾问－彭博
4488," Research In Motion将裁员2,000人；Morrison将退休 >RIMM"
4489, Research In Motion将于4月19日推出平板电脑PlayBook >RIMM
4490, Research in Motion将于明年1月30日正式发布黑莓10智能手机
4491, Research in Motion聘请律师事务所研究重组方案－报导
4492, Research In Motion向NTP支付6.125亿美元和解专利争端
4493, Research In Motion新首席执行长著手整顿美国业务
4494, Resolution考虑以15亿欧元收购荷兰合作银行的Robeco - 报导
4495, Resona与花旗集团达成业务合作协议，将增强在华业务－报导
4496, Resource Pacific已经开始与第三方会谈
4497, Retalix接获HomeBuy Houseware的软件安装合同 >RTLX
4498, Rexel已收购中国Huazhang Electric Automation 51%的股份
4499, Rexel已收购中国Huazhang Electric Automation 51%的股份
4500, RF Micro Devices计划将北京组装厂的产能扩大一倍左右 >RFMD
4501, RHJ Intl计划斥资3亿欧元收购欧宝略高于50%的股份－路透社
4502, RHJ Intl将减少为收购欧宝向政府申请的资金规模-《金融时报》
4503, RHJ Intl考虑收购通用汽车旗下欧洲业务－消息人士 >GM
4504, RHJI提出针对欧宝的新收购提议，提高现金报价
4505, RHJ周一将向欧宝提交上调后的收购报价－报纸
4506, Ridge股东紫金矿业支持Aquarius Platinum收购Ridge
4507, RIM报告巨亏 多位高层离职
4508, RIM称委任摩根大通和RBC Capital Markets协助评估业务及财务
4509, RIM发布PlayBook操作系统升级版 >RIMM
4510, RIM更多高管离职
4511, RIM公布新黑莓部分功能 外界反响平淡（上）
4512, RIM公布新黑莓部分功能 外界反响平淡（上）
4513," RIM公司召回大约1,000台PlayBook"
4514, RIM黑莓软件网上商店开业
4515," RIM将新款黑莓手机上市时间推迟到明年；拟裁员5,000人"
4516, RIM解雇酗酒大闹航班的两名员工
4517, RIM联合首席执行长：将向中国制造和研发领域进行投资
4518, RIM拟推出新触屏手机  叫板苹果iPhone
4519, RIM实施成本削减计划开始小规模裁员
4520, RIM向印度政府开放黑莓手机相关数据的最后期限或将延期
4521, RIM与中国移动北京公司联合推出黑莓中小企业及个人版业务
4522, RIM证实北美和南美的黑莓服务出现中断
4523, Rinker表示Cemex的收购报价低估了该公司价值
4524, Rio Tinto Alcan首席执行长：对与中铝公司合作持开放态度
4525, Rio Tinto：能源成本将主导中国的矿业资源需求水平
4526, Rio Tinto将取代Swiss Re成为欧洲斯托克50指数成份股
4527, Rio Tinto与韩国浦项制铁就铁矿石涨价19%达成协议
4528, Rio Tinto与日本钢铁厂商达成协议，将铁矿石价格上调19%
4529, Rio Tinto与中国达成铁矿石涨价19%的协议
4530, Rio Tinto预计中国铁矿石需求强劲趋势将会持续
4531, Rio Tinto预计中国铁矿石需求强劲趋势将会持续
4532," Rio预计中国铜空头头寸为380,000吨 - Macquarie"
4533, Ripplewood考虑出价100亿美元竞购德尔福
4534, RiskMetrics建议电讯盈科股东接受新的收购提议
4535, Riskmetrics建议英国保诚集团股东投票反对收购友邦保险－报导
4536, RIT Tech从中国大型企业接获重要订单 >RITT
4537, Riversdale Mining：董事会赞成力拓39亿澳元的收购提议
4538, Riversdale董事长将辞职；力拓管理人士入选其董事会
4539, Riversdale董事会接受力拓收购提议
4540, Riversdale接受力拓收购提议的股份比例升至30.59%
4541, Robeco与天津TEDA计划从中国机构投资者处筹资至多5亿美元
4542, Roc Oil：正在与中国石油商谈出售渤海湾天然气的交易
4543, Roc Oil：中国海洋石油总公司可能成为北部湾油田的运营商
4544, Roc Oil及其合作伙伴称中国海洋石油已批准中国油田开发计划
4545, Rockefeller &amp; Co的首席执行长McDonald显然是自杀身亡
4546, Rocklands Richfield称Jindal将收购出价上调至每股0.56澳元
4547, Rocklands Richfield股价下跌，受Jindal减持股份影响
4548, Rocklands：Meijin Energy将收购报价上调至每股0.56澳元
4549, Rockwell Collins获得厦门航空公司的航空电子设备订单>COL
4550, Rockwell Collins获得新加坡飞机租赁企业的合同 >COL
4551, Rockwell Collins获得中国国航49架飞机航空电子设备合同>COL
4552," Rosneft 2006年将向中国出口1,200万吨原油及油品 -2-"
4553, Rosneft CEO：不会就北极交易的失败对英国石油采取法律行动
4554, Rosneft CEO：公司不打算引入战略投资者 -《俄罗斯商业日报》
4555, Rosneft：达成280亿美元收购AAR所持TNK-BP股份的意向性协议
4556, Rosneft：英国石油公司将退出Sakhalin-5项目－报导
4557, Rosneft否认可能收购英国石油合作方所持TNK-BP的股份
4558, Rosneft否认正在就获取中方贷款展开谈判
4559, Rosneft股东批准售向中国提供每桶1.5美元的油价折扣
4560, Rosneft和Transneft将分获中国对俄罗斯贷款的60%和40%－报导
4561, Rosneft和中国石化签署协议联手勘探开发Sakhalin-3－报导
4562, Rosneft和中国石油合资炼油厂70%原油将由俄罗斯提供－报导
4563, Rosneft和中国石油天然气计划在中国建设炼油厂-Prime-Tass
4564, Rosneft或把对中国的石油出口提高一倍，以换取中方贷款－消息
4565, Rosneft及雪佛龙联手勘探黑海大陆架－国际文传电讯社
4566, Rosneft将公布首次公开募股为每股7.55美元 - 消息人士
4567, Rosneft将退出与英国石油之间的交易－国际文传电讯社
4568, Rosneft将用30亿美元买断天然气公司Itera的剩馀股份 - 报导
4569, Rosneft拟06年将面向中国的石油出口增加1倍 - 国际文传电讯社
4570, Rosneft同中国石油、中国石化分别签署油气协议 -2-
4571, Rosneft希望在年底前与CNPC组建一家合资企业 - 新华社
4572, Rosneft已接到英国石油公司发出的新合作提议
4573, Rosneft与Eni签署俄罗斯海上勘探协议
4574, Rosneft与Transneft签署了一份向中国输送石油的协议－报导
4575, Rosneft与中国石化签署上游合作协议 -《俄罗斯商业日报》
4576, Rosneft与中国石油组建合资公司，开发俄境内石油资源
4577, Rosneft与中国石油组建合资公司，开发俄境内石油资源 -2-
4578, Rosneft与中石油集团完成在中国建炼油厂的可行性研究-报导
4579, Rosneft支持ONGC竞购Imperial－消息人士
4580, Royal KPN：拒绝就可能被Telefonica收购的传言置评
4581, Royal KPN与德国电信终止有关收购O2的谈判>KPN DT
4582, RQFII有望在年内扩容，将允许香港金融机构申请参与－报导
4583, RREEF China Commercial Trust拟通过香港IPO筹资3亿美元
4584, RSA Security接近达成出售，协议价值逾18亿美元-《纽约时报》
4585, RSA将为客户更换SecurID安全令牌
4586, Rusal、Sual和Glencore证实将合并各自铝业资产组建新公司
4587, Rusal、Sual与Glencore Aluminum的合并交易或于下周一前完成
4588, Rusal和Sual已经签署合并协议 - 消息人士
4589, Rusal将收购竞争对手Sual和Glencore的铝业资产-《金融时报》
4590, Rusal证实六名员工在尼日利亚冶炼厂遭绑架
4591, Russell Indexes和纽约泛欧交易所集团建立全球联盟
4592, Ryanair将对欧盟禁止其与Aer Lingus合并的决定提起上诉
4593, Ryanair将就航空公司国家补贴问题指控欧盟委员会
4594, Ryanair就燃油价格问题起诉埃克森美孚－报导
4595, Ryanair考虑订购最多300架飞机－报导
4596, Ryanair宣布与中国商飞签署协议，将放弃与波音合作－报导
4597, Ryanair与中国和俄罗斯飞机制造商就飞机订单展开谈判
4598, Ryanair与中国商飞公司开展购机谈判
4599, Ryerson将组建合资企业进军中国金属市场
4600, S&amp;P/Case-Shiller第四季度美国房价指数下降8.9%
4601, Saab Automobile向通用研发的新车型支付3.32亿瑞典克朗－报导
4602, SABIC将在中国设立全资公司-沙特通讯社
4603, SABIC首席执行长：投资53亿美元在华建石化项目的谈判仍在进行
4604, Sabic与中国石化签署初步协议，投资10亿美元建石化工厂-报导
4605, SABMiller从现有股东手中收购BevCo 41.8%的股权
4606, SABMiller的雪花啤酒将成为全球第二大啤酒品牌>SBMRY CAEO
4607, SABMiller合资公司将斥资3.2亿美元收购蓝剑集团
4608, SABMiller和Bavaria之间的交易可能於周二宣布－消息人士
4609, SABMiller将以35亿美元收购Bavaria 72%的股权>SAB.JO
4610, SABMiller竞购重庆啤酒少数股权－报导
4611, SABMiller考虑收购巴西啤酒商Schincariol－报导
4612, SABMiller旗下的中国合资公司全盘收购两家酿酒厂
4613, SABMiller旗下雪花啤酒品牌2005年销量增长近50%
4614, SABMiller首席执行长：将推进在中国和俄罗斯的收购计划
4615, SABMiller寻求收购中国啤酒公司以扩大市场占有率
4616, SABMiller预计未来5年中国业务将带来可观收益
4617, SABMiller预计未来5年中国业务将带来可观收益
4618, SABMiller预计中国啤酒市场今年销量将增长14%-15%
4619, SABMiller在华合资企业：06年销量有望增长25%至500万千升
4620, SABMiller在华合资企业：06年销量有望增长25%至500万千升
4621, SABMiller在华合资企业将在中国进行两笔收购交易>SAB.JO
4622," SABMiller在华合资企业以总计5,240万美元收购两家地方酿酒商"
4623, SABMiller在印度和中国寻找收购目标 － 报纸
4624, SABMiller子公司雪花啤酒收购泉州清源啤酒85%的股权
4625, SAC Capital提出以每股新台币10元以上收购日盛金控－报导
4626, Sacyr同意以每股63欧元出售所持Eiffage 33.3%的股权
4627, Sacyr正就出售Repsol股权一事与中国石化谈判－报导
4628, SAC打算向凯雷投资集团旗下大众银行出售万泰银行－报导
4629, SAC和通用电气料将向巴克莱与台北富邦银行贷款－报导
4630, Safran和中国波导股份将组建新的分销合资企业
4631, Safran或收购L-1旗下生物测定业务－报导
4632, Safran扩大与中国航空工业集团公司的合作
4633, Sage Group与微软磋商战略联盟事宜－《金融时报》
4634, SAIC分拆后将更名为Leidos Holdings
4635, Saint Gobain将收购中国徐钢
4636, Saint-Gobain周三证实向BPB发出收购要约
4637, Saks将进军中国奢侈品百货市场
4638, Saks证实将进军中国市场>SKS
4639, Sallie Mae就收购诉讼达成和解，获得300亿美元信贷额度再融资
4640, Samson就以70多亿美元出售其陆地资产与KKR接近达成协议－CNBC
4641, Samsung SDI：曾考虑收购中国京东方科技的韩国子公司
4642, Samsung SDI和罗伯特?博世的合资公司将收购美国Cobasys
4643, Samsung SDI考虑收购BOE-Hydis的LCD生产线；但尚未最终确定
4644, Sandvik提出以23.7亿美元收购Seco Tools所有剩馀股权
4645, Sanmina-SCI将出售个人电脑子公司资产 >SANM
4646, Sanofi-Aventis与中国机构签署癌症研究合作协议
4647, Santos正与荷兰皇家壳牌洽谈Gladstone LNG项目入股事宜－报导
4648, SAP第二季度净利润2.89亿欧元；软件业务收入增长16%
4649, SAP第三财政季度净利润3.34亿欧元，上年同期2.91亿欧元>SAP
4650, SAP将为其前子公司承担责任，向甲骨文作出赔偿
4651, SAP可能寻求在上海证券交易所上市－路透社
4652, SAP联席CEO：中国市场对于公司达到收入目标至关重要
4653, SAP联席首席执行长：对收购机会持开放态度
4654, SAP首席执行长：收购赛贝思将带来新增长途径－报导
4655, SAP首席执行长：有可能继续在软件领域从事收购
4656, SAP向Business Objects发出友好收购要约
4657, SAP向甲骨文公司支付1.2亿美元法律费用
4658, SAP要求法院将甲骨文赔偿金降至4.087亿美元以下 >SAP ORCL
4659," SAP预计2006年将新增3,500名员工"
4660, SAS Ground Services将向中国国航提供伦敦希思罗机场地勤服务
4661, SASOL宣布与神华集团达成煤液化项目协议
4662, Sasol中国煤制油项目仍在审议当中－国家能源局前局长
4663, SAS首席执行长：1年内将开辟一条斯德哥尔摩至北京的新航线
4664, SAS首席执行长：1年内将开辟一条斯德哥尔摩至北京的新航线
4665, Saudi Aramco或依据投资审核结果推迟部分石油项目－管理人士
4666, Sawiris考虑出价40亿欧元收购3 Italia－报纸
4667, Sberbank CEO：将为俄罗斯联合铝业所欠VEB部分债务提供再融资
4668, Sberbank首席执行长：与Magna著手开发联合投资项目
4669, SBI Holdings: 将与北大青鸟合资设立投资基金
4670, SBI Holdings：子公司将收购Golden Sun Profits 4.55%股份
4671, SBI Holdings计划通过发行香港存托凭证筹资不超过3.28亿美元
4672, SBI Holdings计划通过发行香港存托凭证筹资不超过3.28亿美元
4673, SBI Holdings计划于4月14日在港上市，削减融资规模－消息人士
4674, SBI金融子公司拟在香港和日本上市筹资至多5亿美元－知情人士
4675, SC First Bank、汇丰控股和巴克莱向LG Card发出收购提议-报导
4676, Scania：中联重科订购435辆卡车
4677, Scania和大众汽车在中国市场开展金融服务合作 >VLKAY
4678, Scania收购台湾分销商Griffin Automotive
4679, Schering AG拒绝Merck KGaA 180亿美元的主动收购
4680, Schering：目前与Merck KGaA进行谈判毫无意义
4681, Schering：目前与Merck KGaA进行谈判毫无意义-2-
4682," Schulze或12月向百思买提交收购提议,出价料低于80亿美元-路透"
4683, SciClone向中国递交了营销肝癌治疗药品DC Bead的申请 >SCLN
4684, SCMP集团：郭孔演将于明年1月1日辞任公司董事会主席一职
4685, Scotiabank将以31.26亿加元收购ING Bank of Canada
4686, Scotiabank与大连银行签署战略合作协议
4687, Seaspan Corp任命Sai W. Chu为首席财务长 >SSW
4688, Seaspan申请发行至多3亿美元的证券 >SSW
4689, Seaway输油管道逆向输油时间提前至5月末
4690, Seaway输油管将从明年4月1日开始反方向输油－文件
4691, Seaway输油管逆向输油第一阶段的预定已全部完成
4692, SEB升级交易系统，将支持离岸人民币交易
4693, SEC：Maxwell为获得合同行贿中国官员
4694, SEC：摩根大通、瑞信将以4亿美元就抵押贷款证券诉讼达成和解
4695, SEC承认多次错失揭露马多夫骗局机会
4696, SEC传唤基金调查卖空行为
4697, SEC调查巴菲特收购Burlington的信息披露事宜
4698, SEC调查利用Smithfield交易非法获利案
4699, SEC调查内幕交易祭出新招
4700, SEC调查未上市公司股票交易
4701, SEC调查银行和私募公司贿赂行为
4702, SEC冻结一涉嫌进行可疑亨氏证券交易的瑞士帐户
4703, SEC冻结众品集团股票内幕交易七被告账户
4704, SEC对必和必拓在伊朗和古巴的活动进行了调查
4705, SEC对标准普尔撤销一宗CMBS交易评级的决定展开调查
4706, SEC对高频交易展开调查
4707, SEC对美林为Magnetar安排的CDO出售交易开展调查－消息人士
4708, SEC对新东方VIE架构展开调查
4709, SEC和CFTC：全球曼氏金融申请破产保护于客户最有利
4710, SEC或要求那斯达克对交易系统进行升级改造
4711, SEC加大对对冲基金在金融危机期间CDO交易调查力度
4712, SEC将打开“代理人通道”－消息人士
4713, SEC将对评级公司的自我纠错程序进行调查
4714, SEC将审查标准普尔下调美国评级时使用的数学模型
4715, SEC将约谈股票内幕交易案证人
4716, SEC将在周三的公开会议上公布限制卖空的提议
4717, SEC接近与花旗就抵押贷款债相关欺诈指控达成和解协议－消息
4718, SEC就房屋止赎调查向银行发出新一轮传票－路透社
4719, SEC就公司股票内幕交易起诉一对香港夫妇 >
4720, SEC就花旗集团对潘伟迪离职事件的披露展开非正式调查－报导
4721, SEC就美国评级被下调一事向标准普尔发出质询－《金融时报》
4722, SEC就英国石油漏油事故发生后Anadarko股价异常波动展开调查
4723, SEC就永利渡假澳门捐赠事件展开调查
4724, SEC开展广泛调查，包括Hurd涉嫌泄露惠普内幕信息－消息人士
4725, SEC考虑起诉原瑞穗金融集团CDO负责人（上）
4726, SEC考虑起诉原瑞穗金融集团CDO负责人（上）
4727, SEC可能在调查新东方VIE结构（下）
4728, SEC力主改革信用评级体系
4729, SEC力主改革信用评级体系
4730, SEC批准CBOE Stock Exchange收购National Stock Exchange计划
4731, SEC批准摩根大通旗下基于实物铜的ETF产品
4732, SEC批准纽约泛欧交易所和德意志交易所合并计划
4733, SEC起诉中国公司涉嫌操纵股市
4734, SEC深入调查大型银行外汇交易
4735, SEC试解香港商界层层关系网
4736, SEC誓言将采取更多金融危机问责行动－《金融时报》
4737, SEC诉高盛欺诈案证据遭到质疑
4738, SEC为与花旗达成的和解协议辩护
4739, SEC委员称尚未发现推特虚假消息事件的制造者及其动机
4740, SEC向公司索取一些信息和文件>CPN -2-
4741, SEC行政诉讼案威胁中概股在美前景
4742, SEC行政诉讼案威胁中概股在美前景（一）
4743, SEC行政诉讼案威胁中概股在美前景（一）
4744, SEC行政诉讼案威胁中概股在美前景（一）
4745, SEC要求戴姆勒-克莱斯勒提供与石油换食品计划相关的信息
4746, SEC欲揭秘好莱坞大腕薪酬
4747, SEC酝酿新规 防银行粉饰债务水平
4748, SEC在高盛案上存分歧
4749, SEC在摩根大通房贷债券案中不会起诉任何个人－知情人士
4750, SEC曾尝试与中国证监会合作但未能如愿－文件
4751, SEC针对出现问题的抵押贷款向摩根大通发出传票－彭博
4752, SEC正讨论若四大之一解体的应对方案；可能放松会计规则
4753, SEC指控Puda Coal两名高管涉嫌侵吞公司资产
4754, SEC指控多家会计师事务所的中国关联企业妨碍欺诈调查
4755, SEC指控高盛及宝洁前董事输出内幕消息
4756, SEC指控香港企业Well Advantage涉嫌中海油海外并购内幕案
4757, SEC指控中国能源技术及其高管涉嫌欺诈
4758, SEC主席Cox：在周末一系列事件发生后，美国经济将会更强－CNN
4759, SEC主席Schapiro：股市大跌并非单一因素引发
4760, SEC准备起诉Countrywide前老板民事欺诈
4761, Sempra Energy将把商品业务股权售予苏格兰皇家银行－消息人士
4762, Sempra将从旗下加州发电厂股权出售交易中获1.79亿美元资金
4763, Seoul Invest：将成立一只基金收购双龙汽车公司股份
4764," Sequa与凯雷的交易附带6,060万美元的协议终止费>SQAA SQAB"
4765, Serono与几家制药业巨头举行会谈，寻求被收购或合并
4766, SES Global以11亿美元收购New Skies的报价被回绝
4767, Seven &amp; i：已于周二暂时关闭位于北京及成都的所有店面
4768, Seven Group成为中国农业银行的基础投资者
4769, Seven Group申请认购2.5亿美元中国农业银行IPO股票
4770, Severstal向欧盟递交的文件表明该公司可能收购Arcelor
4771, Severstal向欧盟递交的文件表明该公司可能收购Arcelor -2-
4772, Shanghai Century第一财季每股亏损15美分 >SHA
4773, Shanghai Prime Machinery：IPO将最多筹集12.6亿港元
4774, Shanghai Prime拟通过香港IPO筹资1.625亿美元-2-
4775, Shaw Holdings计划以13.3亿港元将邵氏私有化
4776," Shinhan Fincl: 以每股68,410韩圆收购LG Card 85.7%的股权"
4777, Shinhan首席执行长：LG Card至少两年内仍将保持上市公司地位
4778, Shinhan首席执行长：LG Card至少两年内仍将保持上市公司地位
4779, Shining Prospect将关注必和必拓要约收购力拓一事的进展
4780, Shining Prospect收购力拓股份(Rio Tinto) 12%股权 >RTP
4781, Shining Prospect收购力拓股份(Rio Tinto) 12%股权 >RTP
4782, Shutterfly Share令照片分享更轻松
4783, Sigma仿制药业务又吸引到一个新的竞购方－报导
4784, Silver Lake和微软牵头的财团考虑向雅虎发出收购提议－报导
4785, Silver Lake可能入股台湾记忆体公司－报导
4786, Silver Lake收购展讯通信13%的股份
4787, Silvercorp将与三家中国矿业公司在河南省合资兴建铅冶炼厂
4788, Simon Property或将针对CSC的收购出价提高至31亿英镑－报导
4789, Sinopec Daylight首席执行长面临内幕交易指控
4790, SIRIUS与XM将进行对等合并，新公司价值130亿美元 >XMSR SIRI
4791, Sistema正与中兴通讯就达成合作协议进行磋商－报导
4792, Six Exchange很可能同意德意志交易所合并计划－知情人士
4793, SK Energy：正与中国海洋石油商议在营口组建合资炼油厂的可能
4794, SK Energy将放弃起诉中国航油，听证会于格林威治时间7点召开
4795, SK Energy将投资255亿韩圆收购中国一煤矿20%的股权
4796, SK Energy与台湾塑胶签订协议，共同研发可充电电池
4797, SK Group计划购买威宝电信的可转换债券－报导
4798, SK Innovation：旗下子公司将与中石化合资建丁二醇厂
4799, SK Telcom：尚未就参股事宜接洽过中国电信
4800, SK Telecom否认有关其计划收购中国联通股份的报导
4801, SKF与华锐风电达成合作协议，将在华投资3.3亿瑞典克朗
4802," Skoda Auto将从2007年起在中国生产40,000辆汽车"
4803, Sky Link股东正就出售少数股权一事与债权人磋商－报导
4804, Sky Network Television∶新闻集团News Ltd.将出售其44%股份
4805, Skype故障影响数百万用户
4806, Skype即将推出适用于iPhone手机的网络电话软件
4807, Skype挑战中国监管体系
4808, SK电讯：或扩大在华移动业务联盟
4809, SK电讯：或扩大在华移动业务联盟
4810, SK电讯：将出售在Virgin Mobile持有的全部15.3%股份
4811, SK电讯：未寻求收购美国一家大型无线运营商的控股权
4812, SK电讯：已就收购Hanarotelecom控股权事宜达成协议
4813, SK电讯：曾在11月中旬向Sprint Nextel发出股权收购提议
4814, SK电讯被要求澄清有关寻求收购美国移动运营商的报导
4815, SK电讯放弃与Sprint Nextel的业务合作计划－联合通讯社
4816, SK电讯和华特-迪士尼拟组建合资公司，推出迪士尼韩语频道
4817, SK电讯将收购西安天陆科技有限公司49%的股份
4818, SK电讯将为联想集团在中国开发的Android智能手机提供内容
4819, SK电讯将以30.5亿美元收购海力士半导体21%的股权
4820, SK电讯选定三星电子、LG-Ericsson和诺基亚西门子为LTE供应商
4821, SK电讯寻求与中国电信建合资公司，挺进中国移动通讯市场-报导
4822, SK电讯正就出售在华手机制造业务事宜进行洽商－报导
4823, SLM Corp将发行3亿港元2010年到期的固定利率债券
4824, Smith &amp; Nephew收到强生70亿英镑收购提议－天空新闻Kleinman
4825, Smithfield Foods第四财季利润下降63% >SFD
4826, Smithfield Foods任命新首席协同长和首席财务长
4827, Smithfield∶美国有关部门将就双汇收购交易展开第二轮审查
4828, Smithfield股东批准双汇收购交易
4829, Smithfield将审议来自Starboard的信函
4830, Smithfield首席执行长Pope在美参议院听证会上为收购交易辩护
4831, SNCF子公司、港铁所属财团将分别运营墨尔本电车和客运火车
4832, SOHO 中国从中国银行获得人民币100亿元的信贷额度
4833, SOHO 中国子公司以人民币18.9亿元收购上海一处商业物业
4834, SOHO董事长：中国房地产交易量增加是受银行巨额放贷推动
4835, SOHO中国：计划发行美元债券
4836, SOHO中国：计划发行美元债券
4837, SOHO中国：计划发行美元债券
4838, SOHO中国：将斥资人民币32亿元收购上海一处物业
4839, SOHO中国：将以人民币40亿元收购绿城中国和上海证大旗下地块
4840, SOHO中国：前门工程的延误不会导致公司销售额大幅下滑
4841, SOHO中国：苏鑫辞去公司营运总裁职务
4842, SOHO中国：已接到有关复星集团所发起诉讼的法院传票
4843, SOHO中国：预计2009年利润将大幅增长
4844, SOHO中国09年第四季度协议销售额为人民币52亿元
4845, SOHO中国CEO张欣：今年将继续积极展开收购－CNBC
4846, SOHO中国CEO张欣：今年将继续积极展开收购－CNBC
4847, SOHO中国第二季度协议销售额为人民币60.5亿元
4848, SOHO中国第三季度协议销售额约为人民币30亿元
4849, SOHO中国董事长：到08年底公司的负债比率将超过10%
4850, SOHO中国董事长：人民币40亿元收购上海地块权益价格合理
4851, SOHO中国董事长潘石屹透露与复星国际地块纠纷内幕
4852, SOHO中国发行5年期可转换债券筹资3.59亿美元－知情人士
4853, SOHO中国发行5年期可转换债券筹资3.59亿美元－知情人士
4854, SOHO中国获得招商银行人民币100亿元信贷额度
4855, Soho中国计划通过香港IPO筹资16.5亿美元 - 合约细则
4856, SOHO中国将以人民币8.9亿元收购北京一地产项目及土地使用权
4857, SOHO中国今年销售额目标人民币230亿元，将斥资100亿用于收购
4858, SOHO中国今年销售额目标人民币230亿元，将斥资100亿用于收购
4859, SOHO中国今年销售额目标人民币230亿元，将斥资100亿用于收购
4860, SOHO中国以人民币24.4亿元在北京购买两处产业
4861, SOHO中国与北京国际信托出价人民币19.2亿元投得北京一幅地块
4862, SOHO中国再出大手笔收购
4863, SOHO中国在与复兴国际的外滩地块股权官司中败诉
4864, SOHO中国战略转型引发投资者担忧；股价重挫逾5%
4865, SOHO中国战略转型引发投资者担忧；股价重挫逾5%
4866, SOHO中国准备从大摩手中收购上海一处商业地产－报导
4867, Sojitz仍在考虑是否收购兖州煤业所持煤矿股权－消息人士
4868, Solarfun Power递交上市申请；拟发行ADS融资1.863亿美元
4869, Solomon Mutual Savings Bank希望收购韩国券商KGI Securities
4870, Solomon Mutual Savings成为KGI中信证券股权的首选买家－报导
4871, Solomon是韩国KGI中信证券的首选买家－KGI中信证券
4872, Sonangol有意阻止Marathon向中国出售油田股份－消息人士
4873, Sonatrach和中国石油天然气集团公司在阿尔及利亚获石油发现
4874, Songbird Estates：未收到卡塔尔投资局任何接洽意向
4875, Sony Electronics联手谷歌与亚马逊在电子书市场展开竞争
4876," Sony Mobile Communications拟裁员1,000人，公司总部迁至东京"
4877, Sony Mobile任命新首席执行长
4878, Sony Music正商谈向iTunes Music Store提供歌曲事宜
4879, Soros和Glenview在J.C. Penney与Ackman的争议中支持前者-彭博
4880, Southeastern Asset收购新闻集团12%股份
4881, Southeastern与Icahn商讨联合向戴尔公司提名董事 - 知情人士
4882, Southern Co. 4Q利润增至1.88亿美元，上年同期1.59亿美元 >SO
4883, Southern Copper管理人士：受抗议影响，公司将暂停秘鲁业务
4884, Southern Copper秘鲁公司工会暂停罢工以恢复谈判
4885, Southern Copper秘鲁子公司工人可能暂停罢工－工会
4886, Southern Copper旗下秘鲁Toquepala铜矿工人赞成罢工
4887, Southern Co第三财季净利润增长，因9月份气候温暖>SO
4888, Southern Co第三财季净利润增长，因9月份气候温暖>SO
4889, Southern Co第三财季净利润增长，因9月份气候温暖>SO
4890, SouthGobi Energy拟进行香港IPO，正与主权财富基金进行谈判
4891, Spansion对旺宏电子提起商标侵权诉讼
4892, Springer计划保持在ProSiebenSat.1中12%的持股比例
4893, Sprint Nextel股价下挫，受其4G网络和iPhone计划相关担忧拖累
4894, Sprint Nextel或设置障碍阻止Dish收购Clearwire
4895, Sprint Nextel将推出4G网络，停止出售WiMax装置
4896, Sprint Nextel将销售宏达国际第三代移动电话－报导
4897, Sprint持有多数流通股的股东选择接受现金收购
4898, Sprint董事会放弃收购MetroPCS计划
4899, Sprint发布了由宏达国际生产的3D智能手机和平板电脑产品
4900, Sprint和Clearwire的股东表决或为Sprint收购交易扫除疑云
4901, Sprint和中国电信将互相连接互联网门户虚拟专用网络
4902, Sprint获软银许可，将了解Dish收购提议的更多细节
